LAMMPS (23 Jun 2022)

units real
boundary p p p
atom_style full
region mybox block -500.000000 500.000000 -500.000000 500.000000 -500.000000 500.000000
create_box 2 mybox bond/types 1 angle/types 0 dihedral/types 0 extra/special/per/atom 20 extra/bond/per/atom 20 extra/angle/per/atom 20
Created orthogonal box = (-500 -500 -500) to (500 500 500)
  1 by 1 by 1 MPI processor grid
#variable string MAA type 1
#variable Na type 2
molecule pol PDMAEMA.mol
Read molecule template pol:
  1 molecules
  0 fragments
  200 atoms with max type 2
  99 bonds with max type 1
  0 angles with max type 0
  0 dihedrals with max type 0
  0 impropers with max type 0
mass 1 157.21
mass 2 35.453
dielectric 81.2
bond_style harmonic
bond_coeff 1 0.57 5
pair_style lj/cut/coul/long 4.568 500.0
pair_coeff 1 1 0.7 4.0 4.49
pair_coeff 2 2 0.1 4.3 4.8
kspace_style pppm 1e-6
create_atoms 0 single 0 0 0 mol pol 123
Created 200 atoms
  using lattice units in orthogonal box = (-500 -500 -500) to (500 500 500)
  create_atoms CPU = 0.002 seconds

velocity all create 300.0 4928459
pair_modify shift yes mix arithmetic
fix nvt all langevin 300 300 100.0 6138895 gjf vfull
fix nve all nve
dump xtc all xtc 10000 PDMAEMA_short.xtc
thermo      10000
timestep 2
run     1000000
PPPM initialization ...
  using 12-bit tables for long-range coulomb (src/kspace.cpp:342)
  G vector (1/distance) = 0.0045578333
  grid = 6 6 6
  stencil order = 5
  estimated absolute RMS force accuracy = 2.8540482e-06
  estimated relative force accuracy = 8.5948814e-09
  using double precision FFTW3
  3d grid and FFT values/proc = 1331 216
Generated 1 of 1 mixed pair_coeff terms from arithmetic mixing rule
Neighbor list info ...
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 502
  ghost atom cutoff = 502
  binsize = 251, bins = 4 4 4
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut/coul/long, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 16.43 | 16.43 | 16.43 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
    950000   324.19332     -91.034884      42.688253      143.95875     -0.0016291945 
    960000   314.12912     -92.689892      52.137721      145.78332     -0.0035231686 
    970000   284.897       -90.316718      46.618211      125.29704     -0.003588004  
    980000   268.81135     -93.994808      42.018296      107.47733     -0.0023595475 
    990000   284.05516     -97.497024      50.132793      121.13195     -0.0021142856 
   1000000   301.90656     -91.51177       51.344834      138.91836     -0.0031089254 
Loop time of 518.955 on 1 procs for 1000000 steps with 200 atoms

Performance: 332.977 ns/day, 0.072 hours/ns, 1926.948 timesteps/s
93.0% CPU use with 1 MPI tasks x no OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 353.38     | 353.38     | 353.38     |   0.0 | 68.09
Bond    | 2.0128     | 2.0128     | 2.0128     |   0.0 |  0.39
Kspace  | 116.73     | 116.73     | 116.73     |   0.0 | 22.49
Neigh   | 3.7198     | 3.7198     | 3.7198     |   0.0 |  0.72
Comm    | 9.744      | 9.744      | 9.744      |   0.0 |  1.88
Output  | 0.0080334  | 0.0080334  | 0.0080334  |   0.0 |  0.00
Modify  | 30.793     | 30.793     | 30.793     |   0.0 |  5.93
Other   |            | 2.569      |            |       |  0.50

Nlocal:            200 ave         200 max         200 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:           1484 ave        1484 max        1484 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:          19886 ave       19886 max       19886 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 19886
Ave neighs/atom = 99.43
Ave special neighs/atom = 2.94
Neighbor list builds = 15080
Dangerous builds = 0
write_data PDMAEMA_short.data
System init for write_data ...
PPPM initialization ...
  using 12-bit tables for long-range coulomb (src/kspace.cpp:342)
  G vector (1/distance) = 0.0045578333
  grid = 6 6 6
  stencil order = 5
  estimated absolute RMS force accuracy = 2.8540482e-06
  estimated relative force accuracy = 8.5948814e-09
  using double precision FFTW3
  3d grid and FFT values/proc = 1331 216
Generated 1 of 1 mixed pair_coeff terms from arithmetic mixing rule
Total wall time: 0:08:39
